Age,Experience,Family,Education,Personal Loan,Securities Account,CD Account,Online,CreditCard,Income,CCAvg,Mortgage
48,22,2,2,1,1,1,1,0,13416666,6499999,1000000
43,19,4,3,1,0,0,0,1,7916666,4600000,1000000
66,42,1,2,0,0,0,1,0,3916666,2900000,173000000
25,0,2,3,0,0,0,1,0,2083333,1900000,1000000
45,20,1,1,0,0,0,0,1,4250000,3400000,1000000
34,10,1,3,0,0,0,1,0,2750000,1500000,1000000
48,23,2,3,0,0,0,1,1,1833333,1700000,1000000
32,6,4,2,0,0,0,0,0,7999999,2800000,1000000
50,24,4,1,0,0,0,1,1,3500000,1100000,161999999
43,19,4,1,0,0,0,1,0,3583333,1300000,156999999
64,39,1,2,1,0,0,1,0,16166666,2200000,548000000
60,34,2,1,0,0,0,1,0,10500000,7900000,1000000
43,19,3,2,1,0,0,0,0,13666666,7100000,1000000
60,34,1,2,0,1,0,0,1,5416666,1800000,1000000
64,39,4,2,0,0,0,1,0,2999999,1400000,79000000
44,20,2,1,0,0,0,0,1,13500000,4300000,1000000
60,36,2,1,0,0,0,1,1,12000000,6999999,471000000
54,29,3,3,0,0,0,1,1,6666666,2600000,1000000
33,9,1,1,0,0,0,0,1,5416666,2200000,1000000
56,32,1,2,1,0,1,1,0,15416666,5600000,88999999
29,5,3,2,0,0,0,0,0,3500000,2000000,1000000
25,1,2,1,0,0,0,1,1,10416666,1200000,1000000
60,34,1,2,0,0,0,1,0,2250000,1800000,1000000
55,30,2,1,0,1,0,1,0,7999999,4700000,305000000
39,13,4,2,0,0,0,1,1,8333333,2400000,1000000
37,13,3,1,0,0,0,1,0,4583333,3800000,1000000
53,28,2,3,0,0,1,1,1,4583333,3100000,1000000
34,10,2,1,0,0,0,1,0,8500000,3700000,1000000
42,18,4,1,0,1,0,1,0,3833333,1300000,104999999
60,36,4,1,0,0,0,1,0,4166666,2300000,1000000
50,24,1,1,0,0,0,1,1,15416666,2000000,1000000
41,17,2,1,0,0,0,1,0,14333333,9000000,1000000
25,0,4,2,0,0,0,1,1,4666666,1600000,1000000
50,24,2,3,0,0,0,1,0,7916666,1400000,1000000
48,22,4,3,0,0,0,1,0,8833333,3600000,1000000
32,8,1,3,0,0,0,0,1,4583333,3100000,1000000
50,25,3,2,0,0,0,1,0,4500000,2700000,1000000
59,33,2,1,0,0,0,0,0,3833333,1300000,1000000
50,26,3,2,0,0,0,1,0,4250000,2900000,1000000
44,19,1,2,0,0,0,0,0,6833333,1100000,1000000
31,5,4,3,0,0,0,0,1,4250000,2800000,186000000
40,10,3,3,0,0,0,1,0,4666666,2999999,1000000
36,12,3,2,1,0,0,1,0,6749999,4099999,1000000
51,25,3,3,0,0,0,0,0,4666666,1900000,1000000
64,40,3,3,0,0,0,1,0,3666666,1100000,1000000
47,22,2,3,0,0,0,0,0,2250000,1700000,1000000
52,28,2,1,0,0,0,1,0,10833333,7800000,113000000
51,26,1,2,0,0,0,1,0,6166666,2300000,221999999
31,5,4,2,0,0,0,0,0,7833333,3200000,1000000
39,14,3,1,0,0,0,0,1,5500000,4000000,108999999
30,6,1,3,0,0,0,0,0,4999999,3100000,1000000
27,1,3,3,0,0,0,1,0,7166666,1300000,1000000
41,16,1,3,0,0,0,0,1,10416666,2000000,211999999
53,27,3,2,0,0,0,0,0,7749999,2700000,1000000
54,27,3,2,0,0,0,0,0,4583333,2000000,170000000
28,4,1,2,0,0,0,1,0,3833333,2800000,1000000
34,9,1,3,0,0,0,1,0,4999999,3500000,105999999
61,37,4,2,0,0,0,1,1,5500000,2200000,129999999
48,24,4,2,0,0,0,1,0,7250000,2400000,1000000
36,11,1,1,0,0,0,0,0,6999999,3800000,225000000
56,31,4,1,0,0,0,0,0,4250000,1900000,1000000
24,1,4,1,0,0,0,1,0,7250000,1200000,1000000
64,38,2,1,0,0,0,0,0,7583333,3800000,180000000
26,2,1,1,0,0,0,0,1,18083333,7330000,272000000
33,8,2,1,0,0,0,1,0,6416666,1100000,90000000
64,39,4,1,1,0,0,1,0,11166666,1200000,379000000
39,15,1,2,0,0,0,1,0,7833333,1800000,1000000
54,30,2,1,0,0,0,0,1,2750000,1200000,1000000
32,6,4,3,0,1,1,1,1,5166666,3100000,1000000
62,37,2,1,0,0,1,1,1,4250000,3800000,114000000
27,2,1,1,0,0,0,0,0,9416666,2900000,1000000
53,28,2,3,0,1,0,0,0,4416666,1600000,1000000
51,25,1,1,0,0,0,1,0,12000000,1300000,1000000
25,1,3,2,0,0,0,1,0,4583333,3400000,176999999
44,20,1,3,1,0,0,1,0,11916666,5900000,1000000
31,5,1,2,0,0,0,0,1,1916666,1400000,77000000
57,32,1,3,0,0,0,0,0,2750000,1300000,118000000
25,1,4,3,0,0,0,1,0,10083333,3300000,315000000
30,6,2,1,0,0,0,0,0,12750000,5330000,1000000
40,14,3,1,0,0,0,1,0,7749999,1100000,1000000
63,38,3,1,0,0,0,0,1,5500000,3400000,90999999
35,10,2,1,0,0,0,1,0,14666666,8800000,1000000
43,19,4,1,0,0,0,0,0,3333333,1300000,88000000
27,2,3,3,0,1,0,0,0,6666666,3600000,203999999
44,14,3,3,0,1,1,1,1,4666666,2999999,181000000
49,23,1,3,0,0,0,1,1,6083333,2400000,1000000
61,36,3,2,0,0,0,0,1,3916666,2300000,1000000
60,34,3,2,0,0,0,1,1,5500000,1300000,1000000
59,34,1,1,0,0,0,1,1,2166666,1100000,1000000
28,3,4,1,0,0,0,1,0,5333333,3200000,230999999
52,28,2,1,0,0,0,0,0,9416666,1300000,1000000
28,2,2,1,0,0,0,1,0,13416666,8199999,1000000
34,8,4,1,0,0,1,1,1,3916666,1800000,138000000
60,34,3,3,0,0,0,1,0,2750000,1300000,129999999
39,15,2,1,0,0,0,0,1,10833333,2900000,1000000
30,5,4,2,0,1,0,0,0,4166666,2999999,1000000
49,25,4,1,0,0,0,1,0,2999999,1200000,138999999
43,18,1,3,0,0,0,1,0,5916666,4700000,1000000
63,33,4,3,0,0,0,1,0,4416666,2670000,1000000
28,3,1,2,0,0,0,1,1,8083333,1800000,1000000
51,27,4,1,0,0,0,1,0,2000000,2000000,1000000
33,7,1,3,0,0,0,0,0,3666666,1600000,152999999
55,29,3,1,0,0,0,1,0,7583333,1800000,1000000
53,28,3,3,1,0,1,1,1,15583333,4600000,1000000
34,8,3,1,0,0,0,0,0,3333333,1900000,1000000
34,9,2,1,0,0,0,1,1,4416666,1100000,161999999
40,14,3,1,0,0,0,0,0,6833333,3100000,186000000
49,25,3,2,1,1,1,0,0,14416666,7499999,485999999
35,9,4,2,0,0,0,1,0,5416666,3200000,1000000
39,15,1,1,0,0,0,0,0,11666666,4400000,1000000
55,28,3,2,0,0,0,1,1,5166666,2000000,1000000
29,5,2,2,0,0,0,1,1,7666666,2999999,1000000
54,30,1,2,0,0,0,1,0,8750000,3700000,1000000
25,1,3,3,0,0,0,0,1,4999999,1300000,1000000
52,28,2,1,0,0,0,1,0,13416666,7800000,1000000
46,19,3,2,0,0,0,1,1,5083333,3500000,1000000
57,33,1,2,0,0,0,1,0,8333333,3700000,1000000
52,22,4,3,0,0,0,1,1,2833333,1400000,1000000
28,3,4,1,0,0,0,1,1,5583333,3200000,1000000
44,18,1,3,0,0,0,0,0,6999999,1700000,156000000
24,1,2,2,0,0,0,1,0,4166666,2700000,1000000
40,16,1,1,0,0,0,1,0,10500000,4400000,300999999
34,4,4,3,0,0,0,1,0,7916666,4999999,1000000
39,14,2,1,0,0,0,1,1,9416666,1400000,1000000
50,24,1,1,0,0,0,1,0,8833333,5900000,273000000
41,17,2,1,0,0,1,1,1,4333333,3500000,1000000
31,7,1,1,0,0,0,0,0,11666666,6999999,1000000
29,3,4,3,0,0,0,1,0,4250000,3100000,1000000
30,5,1,1,0,0,0,1,0,5250000,2000000,1000000
44,20,4,3,0,1,1,1,1,7583333,2999999,1000000
33,7,4,2,0,0,0,1,0,4999999,3200000,1000000
50,26,1,1,0,0,0,0,0,8083333,1000000,144999999
42,18,1,1,0,0,0,1,0,4416666,2800000,95000000
48,22,1,3,1,0,0,1,0,13666666,4500000,1000000
24,2,2,1,0,1,0,0,1,11416666,8199999,1000000
56,31,2,3,0,0,0,0,0,1916666,1200000,90999999
28,4,2,1,0,0,0,1,1,9583333,3500000,1000000
56,30,2,1,0,0,0,1,0,12750000,1500000,1000000
58,32,1,1,0,0,0,1,1,4166666,2400000,1000000
29,5,2,1,0,0,0,0,0,12250000,1600000,1000000
63,38,2,2,0,0,0,1,0,3333333,1500000,90000000
28,3,4,1,0,0,0,0,1,6833333,3200000,240999999
57,31,1,1,0,0,0,1,1,4416666,1200000,1000000
34,8,3,2,0,0,0,1,0,7749999,1900000,208999999
28,3,1,3,1,0,0,0,0,15166666,1100000,1000000
27,2,4,2,0,0,0,1,0,5583333,2700000,1000000
37,11,4,3,0,0,0,0,0,2999999,2500000,1000000
52,28,3,2,0,0,0,0,0,7749999,2800000,275999999
49,23,4,1,0,0,0,0,0,3666666,2800000,83999999
65,40,1,1,0,0,0,1,1,11750000,2300000,1000000
60,35,1,1,0,1,0,0,0,10000000,1900000,1000000
37,12,1,1,0,0,0,1,1,15999999,9600000,1000000
63,37,2,1,0,0,0,0,0,12583333,7900000,1000000
40,14,2,3,0,0,0,1,1,3750000,2400000,1000000
46,20,4,3,0,0,0,1,0,7166666,3600000,1000000
63,37,2,3,0,0,0,1,0,4500000,1700000,115999999
57,27,1,3,0,0,0,0,0,7083333,4000000,1000000
33,8,4,2,1,0,0,1,0,10583333,3899999,1000000
41,17,2,2,0,0,0,1,0,10500000,2800000,1000000
41,17,2,1,0,0,0,1,0,8666666,2900000,131999999
44,19,1,3,0,0,0,1,0,3833333,1300000,79000000
33,6,2,2,0,0,0,1,0,5500000,2670000,122999999
52,28,2,3,0,0,0,1,0,6333333,2000000,211999999
30,6,1,3,0,0,0,0,1,4500000,1200000,101000000
45,19,3,1,0,0,0,1,0,6833333,3100000,1000000
49,24,1,2,0,0,0,0,0,5250000,2300000,1000000
45,19,4,1,0,0,1,1,1,6916666,3899999,219000000
32,7,3,1,0,0,0,0,1,3916666,2300000,108999999
45,18,3,2,0,0,0,1,0,4333333,2000000,1000000
57,32,4,3,1,0,0,1,0,14750000,3700000,1000000
61,31,1,3,0,0,0,1,1,2500000,2500000,1000000
57,31,3,1,0,1,1,1,1,3666666,2400000,1000000
60,35,3,1,0,0,0,1,0,3916666,1200000,170000000
40,16,2,1,0,0,0,1,0,11000000,7100000,197000000
53,28,4,3,0,0,0,1,0,3583333,1100000,1000000
42,16,3,1,0,0,0,0,0,3916666,2500000,1000000
62,36,2,3,0,0,0,1,1,3666666,1200000,1000000
43,18,1,3,0,1,0,1,0,8083333,4700000,328000000
35,10,2,1,0,0,0,0,0,12583333,8800000,1000000
50,24,1,1,0,0,0,1,0,9583333,1300000,1000000
45,21,2,1,0,0,0,1,0,13666666,2400000,1000000
52,27,2,2,0,0,0,1,0,3750000,2999999,1000000
35,9,4,2,0,0,0,0,0,7999999,3200000,322999999
58,33,4,1,0,0,0,0,0,6083333,2700000,1000000
62,38,4,1,0,1,1,1,1,6333333,3200000,124000000
50,25,1,2,0,0,0,1,0,3833333,2300000,1000000
25,1,4,3,0,0,0,1,0,7833333,3100000,1000000
47,22,1,3,1,1,0,0,0,11166666,6100000,164000000
28,4,3,1,0,0,0,0,0,5833333,2500000,131999999
34,9,1,1,0,0,0,1,0,8666666,3800000,1000000
49,23,2,2,0,0,0,0,1,7499999,3400000,206000000
54,29,4,3,1,0,0,0,0,11750000,5200000,1000000
50,25,2,3,0,0,0,0,0,2083333,1700000,1000000
37,11,1,3,0,0,0,0,0,7749999,3800000,146000000
38,8,1,3,0,0,0,0,0,2916666,1670000,1000000
52,26,3,3,0,0,0,0,0,3916666,1900000,1000000
63,39,4,2,0,0,0,1,1,7583333,2700000,1000000
39,14,2,1,0,0,0,1,0,14750000,4300000,1000000
63,38,2,1,0,0,0,1,0,5333333,3800000,1000000
65,41,3,2,1,0,0,0,0,16416666,2999999,1000000
46,20,3,2,0,0,0,0,0,5083333,3200000,1000000
54,30,1,3,0,0,0,0,1,6333333,2800000,228000000
54,24,4,3,0,1,0,1,0,6083333,2999999,1000000
52,26,1,1,0,1,1,1,1,10333333,3400000,1000000
63,39,3,3,0,1,0,1,0,6999999,2999999,191000000
66,41,3,1,0,0,0,0,0,2500000,1500000,1000000
56,29,4,2,0,0,0,0,0,4416666,3500000,1000000
23,1,4,1,0,0,0,1,0,6083333,3600000,239999999
65,41,1,2,1,1,1,1,0,9750000,4000000,283000000
51,27,1,1,0,0,0,1,0,2916666,1200000,1000000
34,10,1,3,0,0,0,0,0,2833333,1500000,85999999
49,23,3,1,0,0,0,0,0,5916666,3100000,1000000
29,2,1,2,0,0,0,0,0,3750000,2999999,161000000
47,23,1,3,0,0,0,0,1,1916666,1900000,103999999
46,21,2,1,0,0,0,1,0,17999999,3800000,1000000
52,27,4,3,0,0,0,0,0,6083333,2800000,207999999
55,31,3,2,0,0,0,0,0,9583333,2800000,365000000
61,36,3,1,0,0,0,0,1,5250000,2500000,1000000
34,9,1,3,1,0,0,1,0,14666666,6999999,1000000
58,34,1,2,0,0,0,0,1,2000000,1100000,1000000
40,16,1,2,0,0,0,0,0,7833333,4600000,1000000
43,17,1,1,0,0,0,1,0,14666666,3400000,450000000
35,8,2,2,0,0,0,1,0,4999999,2670000,1000000
24,1,4,2,0,0,0,1,0,4166666,1600000,1000000
48,22,2,2,0,0,0,1,0,6416666,2500000,1000000
44,20,4,1,0,0,0,1,0,6916666,2900000,207999999
54,30,1,1,0,1,1,1,0,2500000,1300000,1000000
59,34,2,3,0,0,0,1,0,5333333,2600000,76000000
45,18,3,2,0,0,0,1,1,4999999,3500000,114000000
26,2,1,3,0,0,0,0,0,3500000,2000000,111999999
40,15,2,3,0,0,0,1,0,4333333,3200000,108000000
32,7,1,1,0,0,0,1,0,10333333,4800000,82000000
29,4,1,1,0,0,0,0,0,10583333,2900000,1000000
51,27,2,3,0,0,0,1,0,6250000,2000000,83000000
42,17,1,3,0,0,0,1,0,8083333,4700000,1000000
64,38,1,3,0,0,0,0,0,5916666,3500000,220999999
44,20,1,3,0,0,0,0,0,6666666,1800000,92000000
37,11,2,1,0,0,0,1,1,7999999,2800000,1000000
44,19,3,3,0,0,0,0,1,6166666,1800000,1000000
35,9,3,1,1,0,0,0,0,10083333,4999999,1000000
41,17,2,1,0,0,0,0,0,12750000,8599999,93000000
56,32,1,1,0,0,0,0,0,11750000,8400000,1000000
62,36,3,2,0,0,0,1,0,3500000,1700000,1000000
58,34,1,1,0,0,0,1,0,13333333,5699999,1000000
47,20,3,2,0,0,0,1,1,3083333,1670000,1000000
35,10,3,1,0,0,0,0,0,2750000,2300000,115999999
29,4,4,1,0,0,0,1,0,6999999,3200000,1000000
43,17,3,3,0,0,0,1,1,5916666,1900000,88000000
62,37,3,2,0,1,0,0,0,7916666,2800000,188000000
41,16,2,2,0,0,0,1,0,1833333,1300000,1000000
34,9,3,2,0,0,0,1,0,7999999,1600000,1000000
50,23,3,2,0,0,0,0,0,9166666,2999999,1000000
47,23,1,1,0,1,1,1,1,3666666,2000000,1000000
29,5,4,2,0,0,0,1,1,3583333,1400000,161999999
59,34,3,1,0,0,0,0,1,8833333,1500000,1000000
56,31,2,3,0,0,1,1,1,2750000,1200000,138000000
61,35,3,1,0,1,0,1,0,10166666,5399999,1000000
58,32,1,3,0,0,0,0,0,4166666,3200000,1000000
49,24,1,3,0,0,0,1,0,4250000,2400000,1000000
45,21,3,2,1,0,1,1,1,12000000,2200000,1000000
50,24,4,1,0,0,0,1,0,6083333,3600000,1000000
64,38,1,1,0,0,0,1,0,8666666,2999999,1000000
39,15,2,1,0,0,0,0,0,10916666,7100000,1000000
58,33,4,1,0,0,0,1,0,5416666,3100000,1000000
62,37,3,2,0,0,0,1,0,2500000,2300000,1000000
45,20,2,2,1,0,0,0,0,10500000,5399999,1000000
58,28,1,3,0,0,0,0,1,8500000,4000000,1000000
43,18,1,1,0,0,0,1,0,12666666,7999999,206000000
28,3,2,1,0,0,0,1,1,8500000,4300000,1000000
26,1,1,1,0,0,0,1,0,8083333,2900000,1000000
49,24,1,1,0,0,0,1,0,7666666,2200000,1000000
66,42,2,1,0,0,0,1,1,5416666,2100000,1000000
33,7,4,2,0,0,0,1,0,5083333,3200000,1000000
61,35,3,3,1,0,0,1,0,13666666,4300000,1000000
64,37,2,2,1,0,0,1,0,12500000,3800000,1000000
36,10,4,2,0,0,0,1,0,7666666,3200000,1000000
49,23,2,2,0,0,0,0,0,7833333,3400000,1000000
52,27,1,1,0,0,0,0,0,17250000,9100000,1000000
61,37,1,3,0,0,0,1,0,2833333,2200000,1000000
32,6,1,1,0,0,0,1,0,7749999,3500000,1000000
61,37,4,1,0,1,1,1,1,4333333,3200000,1000000
45,20,2,1,0,1,0,1,0,13833333,3800000,1000000
30,4,3,2,0,0,0,0,1,5083333,2100000,1000000
62,37,4,2,0,0,0,1,0,8083333,4400000,1000000
57,32,3,2,0,1,1,1,0,2750000,1100000,1000000
41,17,1,1,0,0,0,0,0,2166666,2000000,1000000
58,34,4,2,0,0,0,0,1,6000000,2600000,1000000
29,5,2,1,0,0,0,1,0,12500000,5330000,1000000
53,28,1,3,0,0,0,1,0,9166666,2300000,356000000
64,39,4,2,0,0,0,0,0,2833333,1600000,1000000
49,23,1,2,0,0,0,1,1,5083333,2200000,1000000
38,14,2,1,0,0,1,1,1,9500000,2900000,1000000
56,30,4,2,0,0,0,0,1,4750000,1700000,1000000
56,31,4,3,0,0,0,1,0,7833333,2300000,1000000
52,28,3,2,0,1,0,0,0,7749999,2800000,1000000
64,39,1,2,0,1,0,0,0,3916666,2500000,1000000
53,28,2,2,0,0,0,1,0,5916666,2900000,1000000
29,3,3,2,0,0,0,1,0,5333333,2100000,1000000
48,24,3,1,0,0,0,1,0,7999999,1700000,167000000
32,6,1,2,0,0,0,1,0,8083333,3700000,101000000
54,28,1,1,0,0,0,0,1,6416666,1200000,1000000
37,13,2,2,0,0,0,0,1,8416666,2700000,315000000
47,21,4,1,1,0,0,0,0,10083333,2800000,1000000
37,12,1,1,0,0,0,0,0,7749999,3800000,1000000
64,39,1,3,0,0,0,0,0,4166666,2100000,108999999
43,19,2,1,0,0,0,1,0,6999999,2700000,1000000
33,6,4,2,0,1,0,1,0,7499999,2999999,119999999
26,2,2,2,1,0,0,1,0,15333333,7900000,1000000
42,18,3,1,0,1,0,1,0,6916666,3330000,106999999
54,28,1,3,1,0,1,1,1,14750000,5100000,1000000
41,16,2,1,0,0,0,1,1,11000000,4900000,1000000
55,29,1,1,0,0,0,0,1,4250000,1200000,1000000
65,39,3,2,0,0,0,0,1,2916666,1700000,1000000
50,26,2,3,1,0,0,1,0,12250000,5600000,92000000
55,31,2,1,0,0,0,1,1,2000000,1200000,77000000
62,36,2,2,0,0,0,1,0,8666666,1700000,1000000
53,28,2,3,1,0,0,0,0,17000000,7400000,1000000
32,7,4,1,0,0,0,1,1,4500000,1800000,1000000
56,32,3,3,1,0,0,1,0,14166666,4700000,1000000
54,30,3,3,1,1,1,1,1,17166666,6999999,587999999
44,20,2,1,0,1,0,0,0,14333333,8599999,1000000
48,22,2,1,0,0,0,0,0,9166666,7300000,1000000
46,22,2,1,0,0,1,1,1,14666666,8599999,1000000
45,21,2,1,0,1,0,1,0,4500000,3500000,1000000
45,15,3,3,1,0,0,0,0,17833333,11000000,1000000
58,34,4,1,0,0,0,0,0,1833333,1700000,1000000
29,3,4,2,0,0,0,1,0,3583333,1300000,1000000
55,30,4,1,0,0,0,1,1,5833333,1900000,1000000
55,29,4,2,0,0,0,1,0,6416666,3800000,1000000
41,16,1,3,0,0,0,0,1,9166666,4999999,1000000
24,2,2,1,0,0,0,1,0,13500000,2999999,1000000
54,29,2,3,0,0,0,1,0,4666666,3300000,1000000
57,32,2,3,0,0,0,0,1,2250000,1200000,1000000
30,6,2,1,0,0,0,0,0,7833333,3500000,1000000
42,17,3,3,0,0,0,1,0,6083333,1500000,1000000
29,2,1,2,0,0,0,0,0,4166666,2999999,1000000
29,3,4,3,0,0,0,1,0,4250000,3100000,1000000
31,7,1,1,0,0,0,1,0,15416666,6999999,1000000
47,23,4,1,0,0,0,1,0,1666666,1200000,1000000
36,12,3,1,0,0,0,1,0,5250000,2999999,214999999
52,27,4,3,0,0,0,0,0,6166666,2800000,83000000
54,28,4,2,0,0,0,1,0,3833333,1700000,1000000
55,29,3,2,1,0,0,0,0,12000000,6900000,308000000
53,27,4,3,0,0,0,0,0,4666666,2500000,1000000
52,27,1,1,0,0,0,1,0,14500000,9100000,1000000
64,39,3,1,0,0,0,1,0,6333333,3200000,1000000
54,29,1,3,0,0,0,0,1,10250000,1100000,1000000
32,6,2,3,0,0,0,0,0,4416666,2999999,1000000
63,33,4,3,0,0,0,0,0,5333333,2670000,1000000
36,10,4,2,0,0,0,0,0,6416666,3200000,1000000
50,25,1,2,1,0,0,1,0,11833333,2100000,1000000
33,8,2,1,0,0,0,0,1,4750000,1100000,1000000
62,38,1,2,0,0,0,0,0,3916666,2900000,119000000
49,23,3,2,0,0,0,1,1,6416666,1700000,263999999
41,15,2,1,0,0,0,1,0,4166666,1700000,92000000
51,27,4,2,0,0,0,1,1,4500000,2100000,1000000
56,30,4,3,0,0,0,0,0,4750000,2500000,1000000
51,25,1,1,0,0,0,1,0,13083333,1300000,1000000
39,13,4,3,0,0,0,0,0,3750000,2500000,1000000
61,35,3,3,0,0,0,0,0,6000000,2400000,1000000
35,9,1,1,0,0,0,1,1,4750000,2999999,1000000
39,15,4,1,0,1,0,1,0,6999999,3400000,1000000
37,11,3,2,0,0,0,0,0,3833333,1200000,1000000
48,21,3,2,0,0,0,1,0,2916666,1670000,1000000
63,37,2,3,0,0,0,1,1,4750000,2000000,88999999
35,9,4,1,0,0,0,1,0,3333333,2000000,76000000
55,30,4,2,0,0,0,1,0,7749999,4800000,1000000
29,5,3,2,0,0,0,0,0,6999999,1700000,82000000
61,31,4,3,0,0,0,1,0,5083333,2670000,1000000
36,10,4,2,0,0,0,0,0,3583333,2200000,1000000
61,35,3,3,0,0,0,0,0,6250000,3200000,1000000
36,12,4,1,1,1,1,1,0,13500000,6400000,1000000
58,33,2,1,0,0,0,1,1,12833333,4900000,194000000
42,17,3,1,0,0,0,0,1,7166666,4000000,1000000
30,4,1,2,0,0,0,1,0,2999999,1400000,82000000
45,20,4,3,0,0,0,0,0,3416666,2900000,1000000
39,15,4,1,0,0,0,0,0,7583333,3400000,1000000
27,3,2,1,0,0,0,0,1,8833333,1200000,310999999
57,33,1,1,0,1,0,0,0,11083333,5300000,1000000
34,10,3,1,0,0,0,0,0,5500000,2999999,1000000
64,39,3,1,0,0,0,1,0,7083333,3400000,1000000
47,23,1,3,0,0,0,1,0,6916666,1800000,127999999
44,17,3,2,0,0,0,1,1,3416666,2000000,1000000
51,27,1,1,0,0,0,1,0,8750000,3700000,1000000
40,14,1,3,0,0,0,1,0,7083333,2500000,253000000
57,32,4,2,0,0,0,1,0,2583333,1900000,1000000
33,8,2,1,0,1,1,1,1,5833333,1100000,1000000
46,20,1,1,0,0,0,0,0,4250000,1200000,1000000
41,16,2,2,0,1,0,1,0,2916666,2400000,1000000
33,7,1,3,0,0,0,0,1,3416666,1600000,127999999
27,2,1,1,0,0,0,0,0,13916666,1800000,1000000
52,28,1,2,0,1,0,1,0,8500000,3600000,1000000
59,33,2,1,0,0,0,1,0,10416666,2999999,78000000
62,38,1,3,0,0,0,0,0,4500000,2800000,1000000
49,25,4,1,0,0,1,1,1,3500000,1200000,1000000
45,19,3,2,0,0,0,1,0,2583333,1500000,1000000
63,37,3,2,1,0,0,0,0,11333333,6000000,171000000
57,31,2,2,0,0,0,0,0,3500000,1700000,146000000
60,30,1,3,0,1,0,1,0,3333333,2500000,125000000
50,23,2,2,0,0,0,0,0,2250000,2000000,101999999
54,30,1,3,0,0,0,0,0,6833333,2600000,266000000
28,2,1,2,0,0,0,1,0,1833333,1100000,1000000
60,34,3,3,0,0,0,1,1,2833333,1300000,139999999
44,20,4,1,0,0,0,1,0,6833333,2900000,1000000
61,35,1,1,0,0,0,0,0,6083333,2600000,1000000
40,15,2,1,0,1,0,0,1,14416666,4300000,1000000
54,30,2,1,0,0,0,0,1,3416666,1800000,1000000
43,19,3,1,0,0,0,1,0,3916666,1500000,1000000
54,28,4,2,0,0,0,1,0,4999999,3800000,1000000
32,7,4,1,0,0,0,1,0,4666666,1800000,1000000
24,0,3,1,0,0,0,0,0,8333333,1800000,135000000
30,4,4,3,0,0,0,1,1,4333333,3100000,1000000
61,36,4,2,0,0,0,0,0,2750000,1400000,124000000
40,14,2,1,0,0,0,1,0,5833333,3800000,1000000
35,11,4,2,0,0,0,0,0,5916666,1100000,1000000
33,3,4,3,0,0,0,0,0,7166666,4999999,1000000
63,37,4,2,0,0,0,1,0,7999999,2900000,1000000
57,31,1,1,0,0,0,1,0,5833333,1200000,177999999
44,19,2,1,0,0,0,1,0,13833333,9800000,1000000
51,25,1,1,0,0,0,0,0,16416666,2700000,1000000
51,26,1,1,0,0,0,1,0,7499999,2200000,306000000
38,13,2,2,0,0,0,1,0,5583333,2100000,1000000
31,5,4,2,0,0,0,1,0,3500000,1300000,1000000
54,29,3,2,0,0,0,0,0,7166666,2999999,1000000
41,16,2,1,0,0,0,1,0,10833333,4300000,1000000
57,33,2,3,1,0,0,0,0,16166666,4300000,373000000
24,2,2,3,0,0,0,1,1,7833333,2600000,1000000
55,29,4,3,0,0,0,1,0,3416666,2500000,79999999
32,6,4,1,1,0,1,1,1,11000000,6400000,302000000
38,12,2,2,0,0,0,1,0,5416666,3400000,1000000
58,32,3,1,0,0,0,0,1,4583333,2400000,1000000
29,4,4,1,0,0,0,1,1,5916666,3200000,232999999
43,17,4,3,0,1,1,1,1,7999999,3600000,289999999
50,24,3,1,1,0,0,1,0,14416666,4400000,213000000
62,37,4,2,0,0,0,1,1,2750000,1400000,138000000
57,32,4,1,0,0,0,1,0,6250000,1700000,1000000
30,3,3,2,1,0,0,0,1,15333333,4400000,1000000
30,4,4,1,0,0,0,0,1,5250000,1200000,173000000
57,33,4,1,0,0,0,1,0,2999999,1700000,1000000
57,33,2,1,0,0,0,0,0,8916666,2600000,1000000
43,18,1,1,0,0,0,1,0,5916666,3400000,250999999
28,2,4,2,0,1,0,0,0,5250000,2800000,1000000
46,22,1,1,0,0,0,1,1,3333333,2000000,85000000
29,3,2,1,0,0,0,0,0,13833333,2999999,130999999
64,40,2,3,0,0,0,1,1,2250000,1300000,115999999
66,36,4,3,0,0,0,0,1,5583333,2670000,1000000
23,1,1,1,0,0,0,0,1,13416666,7330000,306000000
60,36,1,3,0,0,0,0,1,7583333,2800000,1000000
47,21,4,3,0,0,0,0,0,6666666,3600000,1000000
35,10,1,2,0,0,0,1,0,7499999,3600000,1000000
57,32,2,2,0,1,0,0,0,3833333,2999999,1000000
65,41,3,1,1,1,1,0,1,17250000,1400000,1000000
53,28,1,1,0,0,0,1,0,16333333,9100000,304000000
44,20,2,1,0,0,0,1,0,8083333,4200000,1000000
45,20,2,1,0,0,0,1,1,17666666,9800000,1000000
41,16,3,3,0,0,0,0,0,6333333,1500000,1000000
51,27,1,2,0,1,0,0,1,8333333,3600000,1000000
27,1,3,2,0,0,0,0,0,4500000,3400000,1000000
31,5,3,1,0,0,0,1,1,8583333,2600000,126999999
32,6,1,1,0,1,1,1,0,4166666,1300000,1000000
55,30,1,2,0,0,0,0,0,3333333,2500000,1000000
55,30,4,3,0,1,0,0,0,3666666,1100000,1000000
42,18,1,3,0,0,0,0,1,3583333,1300000,1000000
33,9,4,2,0,0,0,1,0,2833333,1400000,103999999
